Date,Total Electric Load,Grid Serving Load,Battery State of Charge,ElectricStorage Serving Load
2022-01-19T18:00:00.0,3303,3303.0,0.0,0.0
2022-01-19T19:00:00.0,3360,3360.0,0.0,0.0
2022-01-19T20:00:00.0,3248,3248.0,0.0,0.0
2022-01-19T21:00:00.0,3142,3142.0,0.0,0.0
2022-01-19T22:00:00.0,3168,3168.0,0.0,0.0
2022-01-19T23:00:00.0,3068,3068.0,0.0,0.0
2022-01-20T00:00:00.0,3065,3039.282,25.718,25.718
2022-01-20T01:00:00.0,3120,3120.0,0.0,0.0
2022-01-20T02:00:00.0,3118,3118.0,0.0,0.0
2022-01-20T03:00:00.0,3140,3140.0,0.0,0.0
2022-01-20T04:00:00.0,3238,3238.0,0.0,0.0
2022-01-20T05:00:00.0,3339,3339.0,0.0,0.0
2022-01-20T06:00:00.0,3379,3379.0,0.0,0.0
2022-01-20T07:00:00.0,3508,3508.0,0.0,0.0
2022-01-20T08:00:00.0,3490,3464.282,25.718,25.718
2022-01-20T09:00:00.0,3577,3577.0,0.0,0.0
2022-01-20T10:00:00.0,3567,3567.0,0.0,0.0
2022-01-20T11:00:00.0,3543,3543.0,0.0,0.0
2022-01-20T12:00:00.0,3459,3459.0,0.0,0.0
2022-01-20T13:00:00.0,3411,3411.0,0.0,0.0
2022-01-20T14:00:00.0,3304,3304.0,0.0,0.0
2022-01-20T15:00:00.0,3296,3296.0,0.0,0.0
2022-01-20T16:00:00.0,3348,3348.0,0.0,0.0
2022-01-20T17:00:00.0,3343,3343.0,0.0,0.0
2022-01-20T18:00:00.0,3273,3273.0,0.0,0.0
2022-01-20T19:00:00.0,3261,3261.0,0.0,0.0
2022-01-20T20:00:00.0,3260,3260.0,0.0,0.0
2022-01-20T21:00:00.0,3296,3296.0,0.0,0.0
2022-01-20T22:00:00.0,3271,3271.0,0.0,0.0
2022-01-20T23:00:00.0,3050,3050.0,0.0,0.0
2022-01-21T00:00:00.0,3031,3005.282,25.718,25.718
2022-01-21T01:00:00.0,3121,3121.0,0.0,0.0
2022-01-21T02:00:00.0,3108,3108.0,0.0,0.0
2022-01-21T03:00:00.0,3264,3264.0,0.0,0.0
2022-01-21T04:00:00.0,3227,3227.0,0.0,0.0
2022-01-21T05:00:00.0,3117,3117.0,0.0,0.0
2022-01-21T06:00:00.0,3381,3381.0,0.0,0.0
2022-01-21T07:00:00.0,3531,3531.0,0.0,0.0
2022-01-21T08:00:00.0,3406,3406.0,0.0,0.0
2022-01-21T09:00:00.0,3298,3298.0,0.0,0.0
2022-01-21T10:00:00.0,3288,3262.282,25.718,25.718
2022-01-21T11:00:00.0,2933,2933.0,0.0,0.0
2022-01-21T12:00:00.0,2970,2970.0,0.0,0.0
2022-01-21T13:00:00.0,2906,2906.0,0.0,0.0
2022-01-21T14:00:00.0,2736,2736.0,0.0,0.0
2022-01-21T15:00:00.0,2458,2458.0,0.0,0.0
2022-01-21T16:00:00.0,2443,2443.0,0.0,0.0
2022-01-21T17:00:00.0,2288,2288.0,0.0,0.0
2022-01-21T18:00:00.0,2284,2284.0,0.0,0.0
2022-01-21T19:00:00.0,2296,2296.0,0.0,0.0
2022-01-21T20:00:00.0,2294,2294.0,0.0,0.0
2022-01-21T21:00:00.0,2174,2174.0,0.0,0.0
2022-01-21T22:00:00.0,2094,2094.0,0.0,0.0
2022-01-21T23:00:00.0,2063,2063.0,0.0,0.0
2022-01-22T00:00:00.0,2018,1992.282,25.718,25.718
2022-01-22T01:00:00.0,2032,2032.0,0.0,0.0
2022-01-22T02:00:00.0,2039,2039.0,0.0,0.0
2022-01-22T03:00:00.0,2115,2115.0,0.0,0.0
2022-01-22T04:00:00.0,2176,2176.0,0.0,0.0
2022-01-22T05:00:00.0,2241,2241.0,0.0,0.0
2022-01-22T06:00:00.0,2209,2209.0,0.0,0.0
2022-01-22T07:00:00.0,2208,2208.0,0.0,0.0
2022-01-22T08:00:00.0,2214,2214.0,0.0,0.0
2022-01-22T09:00:00.0,2207,2207.0,0.0,0.0
2022-01-22T10:00:00.0,2193,2167.282,25.718,25.718
2022-01-22T11:00:00.0,2026,2026.0,0.0,0.0
2022-01-22T12:00:00.0,2005,2005.0,0.0,0.0
2022-01-22T13:00:00.0,1964,1964.0,0.0,0.0
2022-01-22T14:00:00.0,1943,1943.0,0.0,0.0
2022-01-22T15:00:00.0,1942,1942.0,0.0,0.0
2022-01-22T16:00:00.0,1909,1909.0,0.0,0.0
2022-01-22T17:00:00.0,1817,1817.0,0.0,0.0
2022-01-22T18:00:00.0,1808,1808.0,0.0,0.0
2022-01-22T19:00:00.0,1830,1830.0,0.0,0.0
2022-01-22T20:00:00.0,1844,1844.0,0.0,0.0
2022-01-22T21:00:00.0,1904,1904.0,0.0,0.0
2022-01-22T22:00:00.0,2167,2167.0,0.0,0.0
2022-01-22T23:00:00.0,2516,2516.0,0.0,0.0
2022-01-23T00:00:00.0,2653,2627.282,25.718,25.718
2022-01-23T01:00:00.0,2958,2958.0,0.0,0.0
2022-01-23T02:00:00.0,2980,2980.0,0.0,0.0
2022-01-23T03:00:00.0,2942,2942.0,0.0,0.0
2022-01-23T04:00:00.0,3024,3024.0,0.0,0.0
2022-01-23T05:00:00.0,3284,3284.0,0.0,0.0
2022-01-23T06:00:00.0,3587,3587.0,0.0,0.0
2022-01-23T07:00:00.0,3578,3578.0,0.0,0.0
2022-01-23T08:00:00.0,3703,3677.282,25.718,25.718
2022-01-23T09:00:00.0,3723,3723.0,0.0,0.0
2022-01-23T10:00:00.0,3681,3681.0,0.0,0.0
2022-01-23T11:00:00.0,3686,3686.0,0.0,0.0
2022-01-23T12:00:00.0,3748,3748.0,0.0,0.0
2022-01-23T13:00:00.0,3550,3550.0,0.0,0.0
2022-01-23T14:00:00.0,3338,3338.0,0.0,0.0
2022-01-23T15:00:00.0,3288,3288.0,0.0,0.0
2022-01-23T16:00:00.0,3416,3416.0,0.0,0.0
2022-01-23T17:00:00.0,3363,3363.0,0.0,0.0
2022-01-23T18:00:00.0,3359,3359.0,0.0,0.0
2022-01-23T19:00:00.0,3316,3316.0,0.0,0.0
2022-01-23T20:00:00.0,3280,3280.0,0.0,0.0
2022-01-23T21:00:00.0,3232,3232.0,0.0,0.0
2022-01-23T22:00:00.0,3364,3364.0,0.0,0.0
2022-01-23T23:00:00.0,3271,3271.0,0.0,0.0
2022-01-24T00:00:00.0,3295,3269.282,25.718,25.718
2022-01-24T01:00:00.0,3381,3381.0,0.0,0.0
2022-01-24T02:00:00.0,3338,3338.0,0.0,0.0
2022-01-24T03:00:00.0,3300,3300.0,0.0,0.0
2022-01-24T04:00:00.0,3380,3380.0,0.0,0.0
2022-01-24T05:00:00.0,3472,3472.0,0.0,0.0
2022-01-24T06:00:00.0,3639,3639.0,0.0,0.0
2022-01-24T07:00:00.0,3718,3718.0,0.0,0.0
2022-01-24T08:00:00.0,3675,3649.282,25.718,25.718
2022-01-24T09:00:00.0,3756,3756.0,0.0,0.0
2022-01-24T10:00:00.0,3775,3775.0,0.0,0.0
2022-01-24T11:00:00.0,3836,3836.0,0.0,0.0
2022-01-24T12:00:00.0,3910,3884.282,25.718,25.718
2022-01-24T13:00:00.0,3815,3815.0,0.0,0.0
2022-01-24T14:00:00.0,3729,3729.0,0.0,0.0
2022-01-24T15:00:00.0,3353,3353.0,0.0,0.0
2022-01-24T16:00:00.0,3291,3291.0,0.0,0.0
2022-01-24T17:00:00.0,3146,3146.0,0.0,0.0
2022-01-24T18:00:00.0,3305,3305.0,0.0,0.0
2022-01-24T19:00:00.0,3286,3286.0,0.0,0.0
2022-01-24T20:00:00.0,3401,3401.0,0.0,0.0
2022-01-24T21:00:00.0,3504,3504.0,0.0,0.0
2022-01-24T22:00:00.0,3448,3448.0,0.0,0.0
2022-01-24T23:00:00.0,3288,3288.0,0.0,0.0
2022-01-25T00:00:00.0,3219,3193.282,25.718,25.718
2022-01-25T01:00:00.0,3169,3169.0,0.0,0.0
2022-01-25T02:00:00.0,3249,3249.0,0.0,0.0
2022-01-25T03:00:00.0,3311,3311.0,0.0,0.0
2022-01-25T04:00:00.0,3263,3263.0,0.0,0.0
2022-01-25T05:00:00.0,3424,3424.0,0.0,0.0
2022-01-25T06:00:00.0,3623,3623.0,0.0,0.0
2022-01-25T07:00:00.0,3678,3678.0,0.0,0.0
2022-01-25T08:00:00.0,3801,3775.282,25.718,25.718
2022-01-25T09:00:00.0,3873,3873.0,0.0,0.0
2022-01-25T10:00:00.0,3860,3860.0,0.0,0.0
2022-01-25T11:00:00.0,3778,3778.0,0.0,0.0
2022-01-25T12:00:00.0,3720,3720.0,0.0,0.0
2022-01-25T13:00:00.0,3602,3602.0,0.0,0.0
2022-01-25T14:00:00.0,3670,3670.0,0.0,0.0
2022-01-25T15:00:00.0,3488,3488.0,0.0,0.0
2022-01-25T16:00:00.0,3537,3537.0,0.0,0.0
2022-01-25T17:00:00.0,3379,3379.0,0.0,0.0
2022-01-25T18:00:00.0,3372,3372.0,0.0,0.0
2022-01-25T19:00:00.0,3386,3386.0,0.0,0.0
2022-01-25T20:00:00.0,3369,3369.0,0.0,0.0
2022-01-25T21:00:00.0,3375,3375.0,0.0,0.0
2022-01-25T22:00:00.0,3353,3353.0,0.0,0.0
2022-01-25T23:00:00.0,3307,3307.0,0.0,0.0
2022-01-26T00:00:00.0,3203,3177.282,25.718,25.718
2022-01-26T01:00:00.0,3120,3120.0,0.0,0.0
2022-01-26T02:00:00.0,3127,3127.0,0.0,0.0
2022-01-26T03:00:00.0,3131,3131.0,0.0,0.0
2022-01-26T04:00:00.0,3049,3049.0,0.0,0.0
2022-01-26T05:00:00.0,3118,3118.0,0.0,0.0
2022-01-26T06:00:00.0,3436,3436.0,0.0,0.0
2022-01-26T07:00:00.0,3719,3719.0,0.0,0.0
2022-01-26T08:00:00.0,3654,3628.282,25.718,25.718
2022-01-26T09:00:00.0,3554,3554.0,0.0,0.0
2022-01-26T10:00:00.0,3703,3703.0,0.0,0.0
2022-01-26T11:00:00.0,3705,3705.0,0.0,0.0
2022-01-26T12:00:00.0,3693,3693.0,0.0,0.0
2022-01-26T13:00:00.0,3664,3664.0,0.0,0.0
2022-01-26T14:00:00.0,3431,3431.0,0.0,0.0
2022-01-26T15:00:00.0,3277,3277.0,0.0,0.0
2022-01-26T16:00:00.0,3307,3307.0,0.0,0.0
2022-01-26T17:00:00.0,3159,3159.0,0.0,0.0
2022-01-26T18:00:00.0,3281,3281.0,0.0,0.0
2022-01-26T19:00:00.0,3181,3181.0,0.0,0.0
2022-01-26T20:00:00.0,3242,3242.0,0.0,0.0
2022-01-26T21:00:00.0,3031,3031.0,0.0,0.0
2022-01-26T22:00:00.0,3136,3136.0,0.0,0.0
2022-01-26T23:00:00.0,3189,3189.0,0.0,0.0
2022-01-27T00:00:00.0,3163,3137.282,25.718,25.718
2022-01-27T01:00:00.0,3121,3121.0,0.0,0.0
2022-01-27T02:00:00.0,3079,3079.0,0.0,0.0
2022-01-27T03:00:00.0,3101,3101.0,0.0,0.0
2022-01-27T04:00:00.0,3170,3170.0,0.0,0.0
2022-01-27T05:00:00.0,3323,3323.0,0.0,0.0
2022-01-27T06:00:00.0,3718,3718.0,0.0,0.0
2022-01-27T07:00:00.0,3708,3708.0,0.0,0.0
2022-01-27T08:00:00.0,3635,3609.282,25.718,25.718
2022-01-27T09:00:00.0,3527,3527.0,0.0,0.0
2022-01-27T10:00:00.0,3496,3496.0,0.0,0.0
2022-01-27T11:00:00.0,3440,3440.0,0.0,0.0
2022-01-27T12:00:00.0,3440,3440.0,0.0,0.0
2022-01-27T13:00:00.0,3344,3344.0,0.0,0.0
2022-01-27T14:00:00.0,3088,3088.0,0.0,0.0
2022-01-27T15:00:00.0,3134,3134.0,0.0,0.0
2022-01-27T16:00:00.0,3167,3167.0,0.0,0.0
2022-01-27T17:00:00.0,3117,3117.0,0.0,0.0
2022-01-27T18:00:00.0,3047,3047.0,0.0,0.0
2022-01-27T19:00:00.0,3044,3044.0,0.0,0.0
2022-01-27T20:00:00.0,3052,3052.0,0.0,0.0
2022-01-27T21:00:00.0,2997,2997.0,0.0,0.0
2022-01-27T22:00:00.0,3075,3075.0,0.0,0.0
2022-01-27T23:00:00.0,3142,3142.0,0.0,0.0
2022-01-28T00:00:00.0,3117,3091.282,25.718,25.718
2022-01-28T01:00:00.0,3008,3008.0,0.0,0.0
2022-01-28T02:00:00.0,2877,2877.0,0.0,0.0
2022-01-28T03:00:00.0,2765,2765.0,0.0,0.0
2022-01-28T04:00:00.0,2937,2937.0,0.0,0.0
2022-01-28T05:00:00.0,3115,3115.0,0.0,0.0
2022-01-28T06:00:00.0,3134,3134.0,0.0,0.0
2022-01-28T07:00:00.0,3031,3031.0,0.0,0.0
2022-01-28T08:00:00.0,2979,2979.0,0.0,0.0
2022-01-28T09:00:00.0,3187,3187.0,0.0,0.0
2022-01-28T10:00:00.0,2978,2952.282,25.718,25.718
2022-01-28T11:00:00.0,2732,2732.0,0.0,0.0
2022-01-28T12:00:00.0,2584,2584.0,0.0,0.0
2022-01-28T13:00:00.0,2508,2508.0,0.0,0.0
2022-01-28T14:00:00.0,2350,2350.0,0.0,0.0
2022-01-28T15:00:00.0,2331,2331.0,0.0,0.0
2022-01-28T16:00:00.0,2362,2362.0,0.0,0.0
2022-01-28T17:00:00.0,2293,2293.0,0.0,0.0
2022-01-28T18:00:00.0,2161,2161.0,0.0,0.0
2022-01-28T19:00:00.0,2131,2131.0,0.0,0.0
2022-01-28T20:00:00.0,2091,2091.0,0.0,0.0
2022-01-28T21:00:00.0,2001,2001.0,0.0,0.0
2022-01-28T22:00:00.0,1695,1695.0,0.0,0.0
2022-01-28T23:00:00.0,1717,1717.0,0.0,0.0
2022-01-29T00:00:00.0,1732,1706.282,25.718,25.718
2022-01-29T01:00:00.0,1641,1641.0,0.0,0.0
2022-01-29T02:00:00.0,1656,1656.0,0.0,0.0
2022-01-29T03:00:00.0,1664,1664.0,0.0,0.0
2022-01-29T04:00:00.0,1677,1677.0,0.0,0.0
2022-01-29T05:00:00.0,1763,1763.0,0.0,0.0
2022-01-29T06:00:00.0,1784,1784.0,0.0,0.0
2022-01-29T07:00:00.0,1849,1849.0,0.0,0.0
2022-01-29T08:00:00.0,1855,1855.0,0.0,0.0
2022-01-29T09:00:00.0,1839,1839.0,0.0,0.0
2022-01-29T10:00:00.0,1918,1892.282,25.718,25.718
2022-01-29T11:00:00.0,1768,1768.0,0.0,0.0
2022-01-29T12:00:00.0,1753,1753.0,0.0,0.0
2022-01-29T13:00:00.0,1784,1784.0,0.0,0.0
2022-01-29T14:00:00.0,1741,1741.0,0.0,0.0
2022-01-29T15:00:00.0,1710,1710.0,0.0,0.0
2022-01-29T16:00:00.0,1697,1697.0,0.0,0.0
2022-01-29T17:00:00.0,1734,1734.0,0.0,0.0
2022-01-29T18:00:00.0,1770,1770.0,0.0,0.0
2022-01-29T19:00:00.0,1769,1769.0,0.0,0.0
2022-01-29T20:00:00.0,1742,1742.0,0.0,0.0
2022-01-29T21:00:00.0,1886,1886.0,0.0,0.0
2022-01-29T22:00:00.0,2164,2164.0,0.0,0.0
2022-01-29T23:00:00.0,2446,2446.0,0.0,0.0
2022-01-30T00:00:00.0,2496,2470.282,25.718,25.718
2022-01-30T01:00:00.0,2538,2538.0,0.0,0.0
2022-01-30T02:00:00.0,2781,2781.0,0.0,0.0
2022-01-30T03:00:00.0,2805,2805.0,0.0,0.0
2022-01-30T04:00:00.0,2855,2855.0,0.0,0.0
2022-01-30T05:00:00.0,3153,3153.0,0.0,0.0
2022-01-30T06:00:00.0,3402,3402.0,0.0,0.0
2022-01-30T07:00:00.0,3591,3591.0,0.0,0.0
2022-01-30T08:00:00.0,3686,3660.282,25.718,25.718
2022-01-30T09:00:00.0,3685,3685.0,0.0,0.0
2022-01-30T10:00:00.0,3613,3613.0,0.0,0.0
2022-01-30T11:00:00.0,3657,3657.0,0.0,0.0
2022-01-30T12:00:00.0,3605,3605.0,0.0,0.0
2022-01-30T13:00:00.0,3365,3365.0,0.0,0.0
2022-01-30T14:00:00.0,3305,3305.0,0.0,0.0
2022-01-30T15:00:00.0,3324,3324.0,0.0,0.0
2022-01-30T16:00:00.0,3441,3441.0,0.0,0.0
2022-01-30T17:00:00.0,3325,3325.0,0.0,0.0
2022-01-30T18:00:00.0,3236,3236.0,0.0,0.0
2022-01-30T19:00:00.0,3250,3250.0,0.0,0.0
2022-01-30T20:00:00.0,3318,3318.0,0.0,0.0
2022-01-30T21:00:00.0,3215,3215.0,0.0,0.0
2022-01-30T22:00:00.0,3130,3130.0,0.0,0.0
2022-01-30T23:00:00.0,2890,2890.0,0.0,0.0
2022-01-31T00:00:00.0,2970,2944.282,25.718,25.718
2022-01-31T01:00:00.0,2984,2984.0,0.0,0.0
2022-01-31T02:00:00.0,3080,3080.0,0.0,0.0
2022-01-31T03:00:00.0,3100,3100.0,0.0,0.0
2022-01-31T04:00:00.0,3034,3034.0,0.0,0.0
2022-01-31T05:00:00.0,3049,3049.0,0.0,0.0
2022-01-31T06:00:00.0,3364,3364.0,0.0,0.0
2022-01-31T07:00:00.0,3362,3362.0,0.0,0.0
2022-01-31T08:00:00.0,3401,3375.282,25.718,25.718
2022-01-31T09:00:00.0,3472,3472.0,0.0,0.0
2022-01-31T10:00:00.0,3566,3566.0,0.0,0.0
2022-01-31T11:00:00.0,3614,3614.0,0.0,0.0
2022-01-31T12:00:00.0,3498,3498.0,0.0,0.0
2022-01-31T13:00:00.0,3378,3378.0,0.0,0.0
2022-01-31T14:00:00.0,3256,3256.0,0.0,0.0
2022-01-31T15:00:00.0,3221,3221.0,0.0,0.0
2022-01-31T16:00:00.0,3203,3203.0,0.0,0.0
2022-01-31T17:00:00.0,3249,3249.0,0.0,0.0
2022-01-31T18:00:00.0,3299,3299.0,0.0,0.0
2022-01-31T19:00:00.0,3256,3256.0,0.0,0.0
2022-01-31T20:00:00.0,3159,3159.0,0.0,0.0
2022-01-31T21:00:00.0,3224,3224.0,0.0,0.0
2022-01-31T22:00:00.0,3215,3215.0,0.0,0.0
2022-01-31T23:00:00.0,3190,3190.0,0.0,0.0
2022-02-01T00:00:00.0,3087,3061.282,25.718,25.718
2022-02-01T01:00:00.0,3103,3103.0,0.0,0.0
2022-02-01T02:00:00.0,3083,3083.0,0.0,0.0
2022-02-01T03:00:00.0,3193,3193.0,0.0,0.0
2022-02-01T04:00:00.0,3405,3405.0,0.0,0.0
2022-02-01T05:00:00.0,3371,3371.0,0.0,0.0
2022-02-01T06:00:00.0,3552,3552.0,0.0,0.0
2022-02-01T07:00:00.0,3377,3377.0,0.0,0.0
2022-02-01T08:00:00.0,3467,3441.282,25.718,25.718
2022-02-01T09:00:00.0,3686,3686.0,0.0,0.0
2022-02-01T10:00:00.0,3667,3667.0,0.0,0.0
2022-02-01T11:00:00.0,3635,3635.0,0.0,0.0
2022-02-01T12:00:00.0,3514,3514.0,0.0,0.0
2022-02-01T13:00:00.0,3370,3370.0,0.0,0.0
2022-02-01T14:00:00.0,3234,3234.0,0.0,0.0
2022-02-01T15:00:00.0,3263,3263.0,0.0,0.0
2022-02-01T16:00:00.0,3291,3291.0,0.0,0.0
2022-02-01T17:00:00.0,3296,3296.0,0.0,0.0
2022-02-01T18:00:00.0,3279,3279.0,0.0,0.0
2022-02-01T19:00:00.0,3241,3241.0,0.0,0.0
2022-02-01T20:00:00.0,3371,3371.0,0.0,0.0
2022-02-01T21:00:00.0,3272,3272.0,0.0,0.0
2022-02-01T22:00:00.0,3053,3053.0,0.0,0.0
2022-02-01T23:00:00.0,2948,2948.0,0.0,0.0
2022-02-02T00:00:00.0,2987,2961.282,25.718,25.718
2022-02-02T01:00:00.0,3044,3044.0,0.0,0.0
2022-02-02T02:00:00.0,3048,3048.0,0.0,0.0
2022-02-02T03:00:00.0,3116,3116.0,0.0,0.0
2022-02-02T04:00:00.0,3148,3148.0,0.0,0.0
2022-02-02T05:00:00.0,3289,3289.0,0.0,0.0
2022-02-02T06:00:00.0,3400,3400.0,0.0,0.0
2022-02-02T07:00:00.0,3477,3477.0,0.0,0.0
2022-02-02T08:00:00.0,3469,3443.282,25.718,25.718
2022-02-02T09:00:00.0,3378,3378.0,0.0,0.0
2022-02-02T10:00:00.0,3468,3468.0,0.0,0.0
2022-02-02T11:00:00.0,3646,3646.0,0.0,0.0
2022-02-02T12:00:00.0,3566,3566.0,0.0,0.0
2022-02-02T13:00:00.0,3470,3470.0,0.0,0.0
2022-02-02T14:00:00.0,3349,3349.0,0.0,0.0
2022-02-02T15:00:00.0,3229,3229.0,0.0,0.0
2022-02-02T16:00:00.0,3278,3278.0,0.0,0.0
2022-02-02T17:00:00.0,3212,3212.0,0.0,0.0
2022-02-02T18:00:00.0,3176,3176.0,0.0,0.0
2022-02-02T19:00:00.0,3262,3262.0,0.0,0.0
2022-02-02T20:00:00.0,3238,3238.0,0.0,0.0
2022-02-02T21:00:00.0,3269,3269.0,0.0,0.0
2022-02-02T22:00:00.0,3099,3099.0,0.0,0.0
2022-02-02T23:00:00.0,3165,3165.0,0.0,0.0
2022-02-03T00:00:00.0,3206,3180.282,25.718,25.718
2022-02-03T01:00:00.0,3201,3201.0,0.0,0.0
2022-02-03T02:00:00.0,3173,3173.0,0.0,0.0
2022-02-03T03:00:00.0,3132,3132.0,0.0,0.0
2022-02-03T04:00:00.0,3261,3261.0,0.0,0.0
2022-02-03T05:00:00.0,3316,3316.0,0.0,0.0
2022-02-03T06:00:00.0,3673,3673.0,0.0,0.0
2022-02-03T07:00:00.0,3775,3769.141,5.859,5.859
2022-02-03T08:00:00.0,3588,3568.141,19.859,19.859
2022-02-03T09:00:00.0,3570,3570.0,0.0,0.0
2022-02-03T10:00:00.0,3687,3687.0,0.0,0.0
2022-02-03T11:00:00.0,3598,3598.0,0.0,0.0
2022-02-03T12:00:00.0,3646,3646.0,0.0,0.0
2022-02-03T13:00:00.0,3387,3387.0,0.0,0.0
2022-02-03T14:00:00.0,3333,3333.0,0.0,0.0
2022-02-03T15:00:00.0,3160,3160.0,0.0,0.0
2022-02-03T16:00:00.0,3116,3116.0,0.0,0.0
2022-02-03T17:00:00.0,3259,3259.0,0.0,0.0
2022-02-03T18:00:00.0,3280,3280.0,0.0,0.0
2022-02-03T19:00:00.0,3267,3267.0,0.0,0.0
2022-02-03T20:00:00.0,3297,3297.0,0.0,0.0
2022-02-03T21:00:00.0,3290,3290.0,0.0,0.0
2022-02-03T22:00:00.0,3139,3139.0,0.0,0.0
2022-02-03T23:00:00.0,3002,3002.0,0.0,0.0
2022-02-04T00:00:00.0,2934,2908.282,25.718,25.718
2022-02-04T01:00:00.0,2863,2863.0,0.0,0.0
2022-02-04T02:00:00.0,2910,2910.0,0.0,0.0
2022-02-04T03:00:00.0,2862,2862.0,0.0,0.0
2022-02-04T04:00:00.0,2873,2873.0,0.0,0.0
2022-02-04T05:00:00.0,2756,2756.0,0.0,0.0
2022-02-04T06:00:00.0,2924,2924.0,0.0,0.0
2022-02-04T07:00:00.0,3027,3027.0,0.0,0.0
2022-02-04T08:00:00.0,3012,3012.0,0.0,0.0
2022-02-04T09:00:00.0,2900,2900.0,0.0,0.0
2022-02-04T10:00:00.0,2795,2769.282,25.718,25.718
2022-02-04T11:00:00.0,2753,2753.0,0.0,0.0
2022-02-04T12:00:00.0,2856,2856.0,0.0,0.0
2022-02-04T13:00:00.0,2703,2703.0,0.0,0.0
2022-02-04T14:00:00.0,2601,2601.0,0.0,0.0
2022-02-04T15:00:00.0,2499,2499.0,0.0,0.0
2022-02-04T16:00:00.0,2602,2602.0,0.0,0.0
2022-02-04T17:00:00.0,2387,2387.0,0.0,0.0
2022-02-04T18:00:00.0,2284,2284.0,0.0,0.0
2022-02-04T19:00:00.0,2235,2235.0,0.0,0.0
2022-02-04T20:00:00.0,2298,2298.0,0.0,0.0
2022-02-04T21:00:00.0,2308,2308.0,0.0,0.0
2022-02-04T22:00:00.0,1906,1906.0,0.0,0.0
2022-02-04T23:00:00.0,1791,1791.0,0.0,0.0
2022-02-05T00:00:00.0,1910,1884.282,25.718,25.718
2022-02-05T01:00:00.0,1937,1937.0,0.0,0.0
2022-02-05T02:00:00.0,1846,1846.0,0.0,0.0
2022-02-05T03:00:00.0,1728,1728.0,0.0,0.0
2022-02-05T04:00:00.0,1733,1733.0,0.0,0.0
2022-02-05T05:00:00.0,1762,1762.0,0.0,0.0
2022-02-05T06:00:00.0,1744,1744.0,0.0,0.0
2022-02-05T07:00:00.0,1762,1762.0,0.0,0.0
2022-02-05T08:00:00.0,1760,1760.0,0.0,0.0
2022-02-05T09:00:00.0,1740,1740.0,0.0,0.0
2022-02-05T10:00:00.0,1718,1692.282,25.718,25.718
2022-02-05T11:00:00.0,1716,1716.0,0.0,0.0
2022-02-05T12:00:00.0,1718,1718.0,0.0,0.0
2022-02-05T13:00:00.0,1707,1707.0,0.0,0.0
2022-02-05T14:00:00.0,1749,1749.0,0.0,0.0
2022-02-05T15:00:00.0,1720,1720.0,0.0,0.0
2022-02-05T16:00:00.0,1694,1694.0,0.0,0.0
2022-02-05T17:00:00.0,1698,1698.0,0.0,0.0
2022-02-05T18:00:00.0,1721,1721.0,0.0,0.0
2022-02-05T19:00:00.0,1713,1713.0,0.0,0.0
2022-02-05T20:00:00.0,1739,1739.0,0.0,0.0
2022-02-05T21:00:00.0,1829,1829.0,0.0,0.0
2022-02-05T22:00:00.0,2104,2104.0,0.0,0.0
2022-02-05T23:00:00.0,2358,2358.0,0.0,0.0
2022-02-06T00:00:00.0,2654,2628.282,25.718,25.718
2022-02-06T01:00:00.0,2834,2834.0,0.0,0.0
2022-02-06T02:00:00.0,2839,2839.0,0.0,0.0
2022-02-06T03:00:00.0,2910,2910.0,0.0,0.0
2022-02-06T04:00:00.0,2939,2939.0,0.0,0.0
2022-02-06T05:00:00.0,3055,3055.0,0.0,0.0
2022-02-06T06:00:00.0,3265,3265.0,0.0,0.0
2022-02-06T07:00:00.0,3584,3584.0,0.0,0.0
2022-02-06T08:00:00.0,3683,3657.282,25.718,25.718
2022-02-06T09:00:00.0,3707,3707.0,0.0,0.0
2022-02-06T10:00:00.0,3614,3614.0,0.0,0.0
2022-02-06T11:00:00.0,3632,3632.0,0.0,0.0
2022-02-06T12:00:00.0,3478,3478.0,0.0,0.0
2022-02-06T13:00:00.0,3382,3382.0,0.0,0.0
2022-02-06T14:00:00.0,3273,3273.0,0.0,0.0
2022-02-06T15:00:00.0,3193,3193.0,0.0,0.0
2022-02-06T16:00:00.0,3341,3341.0,0.0,0.0
2022-02-06T17:00:00.0,3356,3356.0,0.0,0.0
2022-02-06T18:00:00.0,3279,3279.0,0.0,0.0
2022-02-06T19:00:00.0,3131,3131.0,0.0,0.0
2022-02-06T20:00:00.0,3287,3287.0,0.0,0.0
2022-02-06T21:00:00.0,3214,3214.0,0.0,0.0
2022-02-06T22:00:00.0,3132,3132.0,0.0,0.0
2022-02-06T23:00:00.0,3052,3052.0,0.0,0.0
2022-02-07T00:00:00.0,3107,3081.282,25.718,25.718
2022-02-07T01:00:00.0,3102,3102.0,0.0,0.0
2022-02-07T02:00:00.0,3109,3109.0,0.0,0.0
2022-02-07T03:00:00.0,3117,3117.0,0.0,0.0
2022-02-07T04:00:00.0,3209,3209.0,0.0,0.0
2022-02-07T05:00:00.0,3101,3101.0,0.0,0.0
2022-02-07T06:00:00.0,3268,3268.0,0.0,0.0
2022-02-07T07:00:00.0,3467,3467.0,0.0,0.0
2022-02-07T08:00:00.0,3432,3406.282,25.718,25.718
2022-02-07T09:00:00.0,3522,3522.0,0.0,0.0
2022-02-07T10:00:00.0,3519,3519.0,0.0,0.0
2022-02-07T11:00:00.0,3562,3562.0,0.0,0.0
